,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
5039,Maruti Swift Dzire,Maruti,Swift Dzire,3,60000,Individual,Petrol,Manual,22.0,1197,81.8,5,800000,0
5040,Hyundai i20,Hyundai,i20,4,33181,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,625000,0
5041,Datsun GO,Datsun,GO,2,11800,Individual,Petrol,Manual,19.83,1198,67.0,7,575000,2
5042,Renault KWID,Renault,KWID,6,43719,Dealer,Petrol,Manual,22.3,799,53.26,5,245000,0
5043,Maruti Wagon R,Maruti,Wagon R,7,50000,Individual,Petrol,Manual,20.51,998,67.04,5,350000,0
5044,Toyota Innova,Toyota,Innova,6,60200,Individual,Diesel,Manual,12.99,2494,100.6,8,820000,2
5045,Maruti Swift,Maruti,Swift,6,120000,Individual,Diesel,Manual,25.2,1248,74.0,5,580000,1
5046,Maruti Vitara,Maruti,Vitara,1,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,775000,1
5047,Maruti Swift Dzire,Maruti,Swift Dzire,9,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,325000,1
5048,Maruti Baleno,Maruti,Baleno,3,5000,Individual,Petrol,Manual,21.01,1197,81.8,5,700000,0
5049,Skoda Rapid,Skoda,Rapid,5,49000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,660000,1
5050,Mahindra Bolero,Mahindra,Bolero,5,120000,Individual,Diesel,Manual,15.96,2523,62.1,9,600000,2
5051,Hyundai Creta,Hyundai,Creta,3,60000,Individual,Diesel,Manual,21.38,1396,88.7,5,950000,1
5052,Maruti Swift Dzire,Maruti,Swift Dzire,9,87800,Individual,Diesel,Manual,19.3,1248,73.9,5,290000,1
5053,Mahindra XUV500,Mahindra,XUV500,5,67000,Individual,Diesel,Manual,16.0,2179,140.0,7,960000,2
5054,Maruti Ciaz,Maruti,Ciaz,4,21000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,795000,0
5055,Maruti Swift Dzire,Maruti,Swift Dzire,3,53000,Dealer,Diesel,Manual,19.3,1248,73.9,5,753000,1
5056,Volkswagen Vento,Volkswagen,Vento,5,73172,Dealer,Diesel,Automatic,22.15,1498,108.6,5,725000,1
5057,Maruti Ciaz,Maruti,Ciaz,3,49000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,811000,0
5058,Maruti Swift,Maruti,Swift,5,51000,Individual,Petrol,Manual,20.4,1197,81.8,5,525000,0
5059,Maruti Swift,Maruti,Swift,6,31000,Dealer,Diesel,Manual,28.4,1248,74.0,5,630000,1
5060,Honda City,Honda,City,7,63200,Dealer,Diesel,Manual,25.1,1498,98.6,5,785000,1
5061,Volkswagen Polo,Volkswagen,Polo,6,80000,Dealer,Diesel,Manual,20.14,1498,88.5,5,499000,1
5062,Hyundai i20,Hyundai,i20,3,90000,Individual,Diesel,Manual,22.54,1396,88.76,5,650000,1
5063,Maruti Baleno,Maruti,Baleno,2,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,580000,0
5064,Mahindra XUV500,Mahindra,XUV500,9,120456,Dealer,Diesel,Manual,15.1,2179,140.0,7,825000,2
5065,Honda Amaze,Honda,Amaze,8,64000,Dealer,Diesel,Manual,25.8,1498,98.6,5,396000,1
5066,Maruti Alto,Maruti,Alto,7,2620,Dealer,Petrol,Manual,22.74,796,47.3,5,275000,0
5067,Mahindra XUV500,Mahindra,XUV500,3,40000,Individual,Diesel,Manual,16.0,2179,140.0,7,1321000,2
5068,Ford Ecosport,Ford,Ecosport,6,57000,Dealer,Diesel,Manual,22.7,1498,89.84,5,735000,1
5069,Maruti Swift Dzire,Maruti,Swift Dzire,4,80000,Individual,Diesel,Automatic,28.4,1248,74.02,5,610000,1
5070,Maruti Wagon R,Maruti,Wagon R,4,11615,Trustmark Dealer,Petrol,Automatic,20.51,998,67.0,5,440000,0
5071,Honda City,Honda,City,7,57000,Dealer,Diesel,Manual,26.0,1498,98.6,5,675000,1
5072,Toyota Innova,Toyota,Innova,11,44000,Dealer,Diesel,Manual,12.8,2494,102.0,7,700000,2
5073,Toyota Fortuner,Toyota,Fortuner,4,94926,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2900000,2
5074,Ford Ecosport,Ford,Ecosport,5,53000,Dealer,Petrol,Automatic,16.05,1499,110.4,5,680000,0
5075,Honda CR,Honda,CR,8,55000,Dealer,Petrol,Automatic,12.0,2354,187.4,5,890000,0
5076,Maruti Swift,Maruti,Swift,6,38000,Dealer,Petrol,Manual,21.21,1197,81.8,5,450000,0
5077,Mahindra XUV500,Mahindra,XUV500,8,70000,Individual,Diesel,Manual,15.1,2179,140.0,7,725000,2
5078,Maruti Baleno,Maruti,Baleno,2,10000,Dealer,Petrol,Manual,21.4,1197,83.1,5,625000,0
5079,Hyundai i20,Hyundai,i20,4,35000,Dealer,Petrol,Manual,18.5,1197,82.85,5,545000,0
5080,Maruti Ertiga,Maruti,Ertiga,3,25000,Dealer,CNG,Manual,17.5,1373,80.46,7,795000,2
5081,Maruti Wagon R,Maruti,Wagon R,12,59000,Dealer,Petrol,Manual,18.9,1061,67.0,5,165000,0
5082,Tata Safari,Tata,Safari,6,150000,Dealer,Diesel,Manual,14.1,2179,148.0,7,650000,2
5083,Ford Figo,Ford,Figo,4,19300,Dealer,Petrol,Manual,18.16,1196,86.8,5,567000,0
5084,Maruti Swift Dzire,Maruti,Swift Dzire,4,19843,Dealer,Petrol,Automatic,22.0,1197,81.8,5,620000,0
5085,Maruti Wagon R,Maruti,Wagon R,9,59000,Dealer,Petrol,Manual,18.9,998,67.0,5,265000,0
5086,Honda City,Honda,City,10,85000,Individual,Petrol,Manual,17.0,1497,118.0,5,530000,0
5087,Tata Safari,Tata,Safari,9,68240,Dealer,Diesel,Manual,13.93,2956,138.1,7,450000,2
5088,Tata Harrier,Tata,Harrier,2,20000,Individual,Diesel,Manual,17.0,1956,138.1,5,1500000,1
5089,Maruti Wagon R,Maruti,Wagon R,3,80000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,0
5090,Volkswagen Polo,Volkswagen,Polo,6,48900,Dealer,Petrol,Manual,16.47,1198,74.0,5,514000,0
5091,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,14,50000,Dealer,Petrol,Automatic,10.13,3498,364.9,5,800000,0
5092,Maruti Swift,Maruti,Swift,4,21000,Dealer,Petrol,Manual,20.4,1197,83.11,5,495000,0
5093,Toyota Innova,Toyota,Innova,10,133000,Dealer,Diesel,Manual,12.99,2494,100.6,7,545000,2
5094,Hyundai Creta,Hyundai,Creta,5,22000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1075000,0
5095,BMW 3,BMW,3,10,90000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,895000,1
5096,Hyundai i20,Hyundai,i20,2,14000,Dealer,Petrol,Manual,18.6,1197,81.83,5,880000,0
5097,Hyundai i20,Hyundai,i20,11,120000,Individual,Petrol,Manual,17.0,1197,80.0,5,325000,0
5098,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,4,48000,Dealer,Petrol,Automatic,12.0,1991,184.0,5,3990000,0
5099,Maruti Eeco,Maruti,Eeco,7,46311,Dealer,CNG,Manual,21.94,1196,61.7,5,349000,1
5100,Hyundai Grand,Hyundai,Grand,4,41000,Dealer,Petrol,Manual,18.9,1197,82.0,5,520000,0
5101,Audi A6,Audi,A6,11,86000,Dealer,Diesel,Automatic,12.4,2698,179.5,5,1100000,1
5102,Tata Tiago,Tata,Tiago,2,16000,Individual,Petrol,Manual,23.84,1199,84.0,5,539000,0
5103,Hyundai Creta,Hyundai,Creta,3,40000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1250000,1
5104,Maruti Ertiga,Maruti,Ertiga,8,81754,Dealer,Diesel,Manual,20.77,1248,88.76,7,670000,2
5105,Honda Amaze,Honda,Amaze,5,41200,Dealer,Petrol,Manual,18.6,1199,88.76,5,349000,0
5106,Maruti Ertiga,Maruti,Ertiga,6,51342,Dealer,Petrol,Manual,16.02,1373,93.7,7,550000,2
5107,Mahindra XUV500,Mahindra,XUV500,3,21000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1325000,2
5108,Toyota Innova,Toyota,Innova,11,280000,Individual,Diesel,Manual,12.8,2494,102.0,8,340000,2
5109,Honda City,Honda,City,9,134532,Dealer,Petrol,Automatic,16.8,1497,116.3,5,440000,0
5110,Maruti Vitara,Maruti,Vitara,3,42000,Dealer,Diesel,Manual,24.3,1248,88.5,5,765000,1
5111,Maruti Ciaz,Maruti,Ciaz,6,39000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,675000,0
5112,Toyota Innova,Toyota,Innova,6,52000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1200000,2
5113,Maruti Vitara,Maruti,Vitara,2,15000,Individual,Diesel,Automatic,24.3,1248,88.5,5,942000,1
5114,Hyundai i20,Hyundai,i20,4,30000,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000,0
5115,Maruti Swift Dzire,Maruti,Swift Dzire,6,90000,Individual,Diesel,Manual,26.59,1248,74.0,5,370000,1
5116,Maruti Swift Dzire,Maruti,Swift Dzire,5,90000,Individual,Diesel,Manual,26.59,1248,74.0,5,552000,1
5117,Volkswagen Polo,Volkswagen,Polo,8,58000,Dealer,Diesel,Manual,22.07,1199,73.9,5,460000,1
5118,Hyundai Verna,Hyundai,Verna,2,12000,Individual,Petrol,Manual,17.0,1591,121.3,5,1150000,0
5119,Mahindra Bolero,Mahindra,Bolero,7,56467,Dealer,Diesel,Manual,15.96,2523,62.1,7,625000,2
5120,Maruti Ertiga,Maruti,Ertiga,6,58000,Dealer,Diesel,Manual,20.77,1248,88.8,7,750000,2
5121,Hyundai Elantra,Hyundai,Elantra,3,22000,Dealer,Petrol,Manual,14.59,1999,149.92,5,1125000,0
5122,Maruti Ertiga,Maruti,Ertiga,3,13158,Dealer,Petrol,Manual,17.5,1373,91.1,7,950000,2
5123,Volkswagen Polo,Volkswagen,Polo,6,23000,Dealer,Diesel,Manual,20.14,1498,88.8,5,545000,1
5124,Hyundai i20,Hyundai,i20,11,78000,Individual,Diesel,Manual,23.0,1396,90.0,5,215000,1
5125,Honda Civic,Honda,Civic,13,58000,Dealer,Petrol,Manual,13.5,1799,130.0,5,195000,0
5126,Mahindra KUV100,Mahindra,KUV100,3,35000,Individual,Diesel,Manual,25.32,1198,77.0,6,786000,2
5127,Hyundai i10,Hyundai,i10,9,64000,Dealer,Petrol,Manual,20.36,1197,78.9,5,395000,0
5128,Hyundai Creta,Hyundai,Creta,6,48000,Dealer,Diesel,Manual,19.67,1582,126.2,5,875000,1
5129,Hyundai i20,Hyundai,i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,540000,0
5130,Ford Ecosport,Ford,Ecosport,8,69141,Dealer,Diesel,Manual,22.7,1498,89.84,5,525000,1
5131,Honda Jazz,Honda,Jazz,9,57000,Dealer,Petrol,Manual,16.7,1198,88.8,5,325000,0
5132,Volkswagen Vento,Volkswagen,Vento,3,30000,Dealer,Diesel,Automatic,22.15,1498,108.6,5,951000,1
5133,Maruti Ignis,Maruti,Ignis,4,15000,Individual,Petrol,Manual,20.89,1197,81.8,5,450000,0
5134,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,550000,1
5135,Maruti Baleno,Maruti,Baleno,4,58000,Individual,Diesel,Manual,27.39,1248,74.0,5,600000,1
5136,Hyundai Creta,Hyundai,Creta,4,60000,Individual,Diesel,Manual,21.38,1396,88.7,5,850000,1
5137,Mahindra XUV500,Mahindra,XUV500,6,57000,Individual,Diesel,Manual,16.0,1997,140.0,7,925000,2
5138,Hyundai Santro,Hyundai,Santro,13,79000,Dealer,Petrol,Manual,17.92,1086,62.1,5,125000,0
5139,Ford Figo,Ford,Figo,7,60000,Individual,Diesel,Manual,20.0,1399,68.05,5,360000,1
5140,Maruti Baleno,Maruti,Baleno,3,15000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,775000,0
5141,Honda City,Honda,City,6,78000,Dealer,Diesel,Manual,26.0,1498,98.6,5,651000,1
5142,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,87360,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1165000,1
5143,Toyota Fortuner,Toyota,Fortuner,3,70000,Individual,Diesel,Manual,14.24,2755,174.5,7,2700000,2
5144,Renault KWID,Renault,KWID,6,30000,Individual,Petrol,Manual,25.17,799,53.3,5,200000,0
5145,Maruti Vitara,Maruti,Vitara,3,25000,Dealer,Diesel,Manual,24.3,1248,88.5,5,885000,1
5146,Hyundai Creta,Hyundai,Creta,2,19000,Dealer,Petrol,Manual,13.0,1591,121.3,5,1075000,0
5147,Tata Safari,Tata,Safari,5,47227,Dealer,Diesel,Manual,14.0,2179,138.1,7,775000,2
5148,BMW 3,BMW,3,8,46000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1095000,1
5149,Hyundai i10,Hyundai,i10,5,57000,Dealer,Petrol,Manual,20.36,1197,78.9,5,375000,0
5150,Jaguar XF,Jaguar,XF,6,60000,Individual,Diesel,Automatic,16.36,2179,187.7,5,2400000,1
5151,Maruti Baleno,Maruti,Baleno,1,10000,Individual,Petrol,Automatic,19.56,1197,81.8,5,825000,0
5152,Maruti Swift Dzire,Maruti,Swift Dzire,4,10000,Dealer,Petrol,Manual,21.21,1197,81.8,5,675000,0
5153,Maruti Eeco,Maruti,Eeco,3,33000,Dealer,Petrol,Manual,16.11,1196,72.42,5,350000,0
5154,Maruti Swift Dzire,Maruti,Swift Dzire,5,35000,Individual,Diesel,Manual,26.59,1248,74.0,5,570000,1
5155,Hyundai i20,Hyundai,i20,7,69500,Dealer,Diesel,Manual,21.9,1396,88.76,5,500000,1
5156,Hyundai Grand,Hyundai,Grand,6,62220,Dealer,Diesel,Manual,24.0,1120,70.0,5,490000,1
5157,Ford Ecosport,Ford,Ecosport,2,58000,Dealer,Petrol,Manual,17.0,1497,121.31,5,790000,0
5158,Maruti Wagon R,Maruti,Wagon R,12,45641,Dealer,Petrol,Manual,18.9,998,67.1,5,190000,0
5159,Renault KWID,Renault,KWID,4,35000,Dealer,Petrol,Automatic,24.04,999,67.0,5,349000,0
5160,Hyundai i10,Hyundai,i10,8,92000,Dealer,Petrol,Manual,20.36,1197,78.9,5,395000,0
5161,Hyundai Santro,Hyundai,Santro,14,80000,Individual,Petrol,Manual,17.8,1086,63.0,5,110000,0
5162,Toyota Yaris,Toyota,Yaris,3,17000,Dealer,Petrol,Manual,17.18,1496,105.94,5,1025000,0
5163,Hyundai Verna,Hyundai,Verna,4,20000,Individual,Petrol,Manual,17.7,1591,121.3,5,775000,0
5164,Isuzu D-Max,Isuzu,D-Max,4,51000,Individual,Diesel,Manual,12.4,2499,134.0,5,1250000,1
5165,Mahindra XUV300,Mahindra,XUV300,2,25000,Individual,Petrol,Manual,17.0,1197,110.0,5,1140000,0
5166,Hyundai i20,Hyundai,i20,8,70175,Dealer,Diesel,Manual,21.27,1396,88.76,5,395000,1
5167,Maruti Ciaz,Maruti,Ciaz,5,35000,Dealer,Diesel,Manual,28.09,1248,88.5,5,610000,1
5168,Mahindra Bolero,Mahindra,Bolero,3,20000,Individual,Diesel,Manual,16.5,1493,70.0,7,750000,2
5169,Volkswagen Polo,Volkswagen,Polo,4,27000,Dealer,Petrol,Manual,16.2,1199,74.0,5,695000,0
5170,Hyundai Grand,Hyundai,Grand,3,40000,Individual,Petrol,Manual,18.9,1197,81.86,5,450000,0
5171,Hyundai Creta,Hyundai,Creta,5,85204,Dealer,Diesel,Manual,19.67,1582,126.2,5,1025000,1
5172,Hyundai Grand,Hyundai,Grand,5,78000,Dealer,Diesel,Manual,24.0,1186,73.97,5,395000,1
5173,Maruti Swift Dzire,Maruti,Swift Dzire,2,9900,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,1
5174,Maruti Wagon R,Maruti,Wagon R,14,90000,Individual,LPG,Manual,17.3,1061,57.5,5,90000,1
5175,Datsun GO,Datsun,GO,6,27000,Dealer,Petrol,Manual,19.44,1198,67.0,7,295000,2
5176,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,11,52000,Dealer,Petrol,Automatic,10.13,3498,364.9,5,1750000,0
5177,Maruti Ciaz,Maruti,Ciaz,4,44771,Dealer,Petrol,Manual,28.09,1373,91.1,5,800000,0
5178,Maruti Swift,Maruti,Swift,5,37000,Dealer,Petrol,Manual,18.6,1197,85.8,5,495000,0
5179,Hyundai i20,Hyundai,i20,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,595000,1
5180,Ford Endeavour,Ford,Endeavour,5,89000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2395000,2
5181,Mahindra Thar,Mahindra,Thar,7,60000,Individual,Diesel,Manual,16.55,2498,105.0,6,700000,2
5182,Maruti Wagon R,Maruti,Wagon R,9,53000,Dealer,Petrol,Manual,21.5,1197,81.8,5,275000,0
5183,Maruti Vitara,Maruti,Vitara,3,20613,Dealer,Diesel,Automatic,24.3,1248,88.5,5,975000,1
5184,Mahindra Scorpio,Mahindra,Scorpio,8,130000,Individual,Diesel,Manual,12.05,2179,120.0,8,550000,2
5185,Mahindra XUV500,Mahindra,XUV500,5,46100,Individual,Diesel,Manual,16.0,2179,140.0,7,1050000,2
5186,Maruti Wagon R,Maruti,Wagon R,8,50287,Dealer,Petrol,Manual,20.51,998,67.04,5,360000,0
5187,Hyundai Verna,Hyundai,Verna,13,11400,Dealer,Diesel,Manual,22.32,1582,126.32,5,170000,1
5188,Maruti Alto,Maruti,Alto,12,43000,Individual,Petrol,Manual,19.7,796,46.3,5,140000,0
5189,Maruti Swift,Maruti,Swift,8,41000,Dealer,Petrol,Manual,18.6,1197,85.8,5,330000,0
5190,Mahindra Bolero,Mahindra,Bolero,6,56453,Dealer,Diesel,Manual,13.6,2523,63.0,7,650000,2
5191,Hyundai i20,Hyundai,i20,5,59000,Dealer,Petrol,Manual,18.6,1197,81.83,5,650000,0
5192,Hyundai i20,Hyundai,i20,12,51000,Dealer,Petrol,Manual,17.0,1197,80.0,5,230000,0
5193,Toyota Innova,Toyota,Innova,2,8000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1835000,2
5194,Maruti Wagon R,Maruti,Wagon R,4,23967,Dealer,Petrol,Manual,21.79,998,67.05,5,295000,0
5195,Maruti Vitara,Maruti,Vitara,3,34000,Dealer,Diesel,Manual,24.3,1248,88.5,5,795000,1
5196,Maruti Baleno,Maruti,Baleno,4,52000,Dealer,Diesel,Manual,27.39,1248,74.0,5,575000,1
5197,Maruti Celerio,Maruti,Celerio,6,10000,Individual,Petrol,Automatic,23.1,998,67.04,5,410000,0
5198,Renault Duster,Renault,Duster,6,80000,Individual,Diesel,Manual,20.45,1461,83.8,5,630000,1
5199,Maruti Wagon R,Maruti,Wagon R,2,11400,Dealer,Petrol,Manual,20.52,1197,81.8,5,490000,0
5200,Maruti Alto,Maruti,Alto,11,67789,Dealer,Petrol,Manual,19.7,796,46.3,5,175000,0
5201,Toyota Fortuner,Toyota,Fortuner,11,182432,Dealer,Diesel,Manual,11.5,2982,171.0,7,1225000,2
5202,Honda City,Honda,City,14,78948,Dealer,Petrol,Manual,17.8,1498,119.35,5,327000,0
5203,Maruti Wagon R,Maruti,Wagon R,5,50000,Dealer,Petrol,Automatic,20.51,998,67.0,5,495000,0
5204,Honda Jazz,Honda,Jazz,10,80000,Individual,Petrol,Manual,16.7,1198,88.8,5,250000,0
5205,Maruti Ignis,Maruti,Ignis,4,60000,Individual,Petrol,Manual,20.89,1197,81.8,5,530000,0
5206,Hyundai i10,Hyundai,i10,10,67000,Dealer,Petrol,Manual,20.36,1197,78.9,5,295000,0
5207,Maruti Swift Dzire,Maruti,Swift Dzire,8,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,400000,1
5208,Skoda Superb,Skoda,Superb,8,55572,Dealer,Petrol,Automatic,13.7,1798,157.75,5,1065000,0
5209,Land Rover Rover,Land Rover,Rover,3,18000,Dealer,Diesel,Automatic,18.0,2993,255.0,7,4500000,2
5210,Maruti Swift Dzire,Maruti,Swift Dzire,10,88000,Dealer,Diesel,Manual,19.3,1248,73.9,5,365000,1
5211,Land Rover Rover,Land Rover,Rover,3,38000,Dealer,Diesel,Automatic,18.0,2993,255.0,7,3990000,2
5212,Renault KWID,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799,53.3,5,244000,0
5213,Maruti Eeco,Maruti,Eeco,2,70000,Individual,Petrol,Manual,15.37,1196,73.0,5,400000,0
5214,Maruti Vitara,Maruti,Vitara,4,35000,Individual,Diesel,Manual,24.3,1248,88.5,5,884000,1
5215,Maruti Ertiga,Maruti,Ertiga,7,40000,Dealer,CNG,Manual,17.5,1373,80.46,7,600000,2
5216,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,49000,Dealer,Petrol,Automatic,14.74,1991,181.03,5,1290000,0
5217,Toyota Fortuner,Toyota,Fortuner,9,75000,Dealer,Diesel,Manual,12.55,2982,168.5,7,1290000,2
5218,BMW 3,BMW,3,10,98955,Dealer,Diesel,Automatic,13.2,1995,170.0,5,575000,1
5219,Hyundai i20,Hyundai,i20,9,54000,Dealer,Petrol,Manual,18.5,1197,82.85,5,315000,0
5220,Hyundai i20,Hyundai,i20,8,58000,Dealer,Diesel,Manual,21.9,1396,90.0,5,295000,1
5221,Ford Ecosport,Ford,Ecosport,8,88000,Dealer,Diesel,Manual,22.7,1498,89.84,5,460000,1
5222,Honda Jazz,Honda,Jazz,3,27032,Dealer,Petrol,Automatic,18.2,1199,88.7,5,695000,0
5223,Honda Amaze,Honda,Amaze,6,59123,Dealer,Petrol,Manual,18.0,1198,86.7,5,475000,0
5224,Mahindra XUV500,Mahindra,XUV500,7,80000,Individual,Diesel,Manual,15.1,2179,140.0,7,850000,2
5225,Hyundai Verna,Hyundai,Verna,4,23228,Dealer,Petrol,Manual,17.43,1396,105.5,5,625000,0
5226,Honda Jazz,Honda,Jazz,5,38739,Dealer,Diesel,Manual,27.3,1498,98.6,5,575000,1
5227,Hyundai Verna,Hyundai,Verna,6,57000,Dealer,Diesel,Manual,22.32,1582,126.32,5,599000,1
5228,BMW 3,BMW,3,6,44000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,2300000,1
5229,Hyundai i20,Hyundai,i20,8,65000,Dealer,Diesel,Manual,21.9,1396,88.76,5,475000,1
5230,Volkswagen Polo,Volkswagen,Polo,9,57000,Dealer,Diesel,Manual,22.07,1199,73.9,5,335000,1
5231,Maruti Baleno,Maruti,Baleno,4,35000,Individual,Petrol,Manual,21.4,1197,83.1,5,625000,0
5232,Mahindra Alturas,Mahindra,Alturas,2,36000,Dealer,Diesel,Automatic,12.05,2157,178.49,7,2950000,2
5233,Toyota Innova,Toyota,Innova,4,86032,Dealer,Diesel,Manual,13.68,2393,147.8,7,1850000,2
5234,Hyundai i20,Hyundai,i20,7,100000,Individual,Diesel,Manual,21.9,1396,88.76,5,450000,1
5235,Hyundai Grand,Hyundai,Grand,6,38000,Dealer,Petrol,Manual,18.9,1197,82.0,5,485000,0
5236,Maruti Swift,Maruti,Swift,8,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000,1
5237,Jeep Compass,Jeep,Compass,3,70000,Individual,Diesel,Manual,16.3,1956,170.0,5,1750000,1
5238,Maruti Alto,Maruti,Alto,6,35100,Dealer,Petrol,Manual,23.95,998,67.05,5,290000,0
5239,Honda City,Honda,City,7,60000,Dealer,Diesel,Manual,26.0,1498,98.6,5,500000,1
5240,Renault Duster,Renault,Duster,8,70209,Dealer,Diesel,Manual,20.45,1461,83.8,5,560000,1
5241,Honda City,Honda,City,6,50000,Individual,Diesel,Manual,25.1,1498,98.6,5,700000,1
5242,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,11,90000,Dealer,Petrol,Manual,11.2,2497,203.0,5,1000000,0
5243,Ford Ecosport,Ford,Ecosport,5,41500,Dealer,Petrol,Automatic,15.63,1499,110.4,5,649000,0
5244,Maruti Ciaz,Maruti,Ciaz,4,40000,Individual,Diesel,Manual,28.09,1248,88.5,5,800000,1
5245,Hyundai i10,Hyundai,i10,13,57215,Individual,Petrol,Manual,20.36,1197,78.9,5,160000,0
5246,Datsun RediGO,Datsun,RediGO,2,2500,Individual,Petrol,Manual,22.7,799,53.64,5,300000,0
5247,Maruti Swift Dzire,Maruti,Swift Dzire,6,72000,Dealer,Diesel,Manual,26.59,1248,74.0,5,695000,1
5248,BMW 3,BMW,3,8,50000,Dealer,Petrol,Automatic,14.59,1997,245.0,5,1800000,0
5249,Toyota Fortuner,Toyota,Fortuner,6,120000,Dealer,Diesel,Manual,12.55,2982,168.5,7,2150000,2
5250,Maruti Eeco,Maruti,Eeco,2,4000,Individual,Petrol,Manual,15.37,1196,73.0,5,420000,0
5251,Honda City,Honda,City,6,15000,Individual,Petrol,Manual,17.4,1497,117.3,5,875000,0
5252,Honda City,Honda,City,10,60000,Individual,Petrol,Manual,17.0,1497,118.0,5,352000,0
5253,Honda Amaze,Honda,Amaze,4,85000,Individual,Petrol,Manual,17.8,1198,86.7,5,440000,0
5254,Maruti Swift Dzire,Maruti,Swift Dzire,3,70000,Individual,Petrol,Manual,22.0,1197,81.8,5,550000,0
5255,Volkswagen Polo,Volkswagen,Polo,8,38000,Dealer,Petrol,Manual,16.47,1198,73.9,5,376000,0
5256,Maruti Wagon R,Maruti,Wagon R,3,17000,Dealer,Petrol,Automatic,21.79,998,67.05,5,445000,0
5257,Maruti Swift,Maruti,Swift,8,60000,Individual,Diesel,Manual,22.9,1248,74.0,5,380000,1
5258,Honda Jazz,Honda,Jazz,3,15000,Dealer,Petrol,Automatic,19.0,1199,88.7,5,725000,0
5259,BMW X3,BMW,X3,12,89791,Dealer,Diesel,Automatic,16.55,2993,258.0,5,1350000,1
5260,Kia Seltos,Kia,Seltos,1,3500,Dealer,Petrol,Automatic,16.8,1497,113.4,5,1490000,0
5261,BMW 3,BMW,3,7,23746,Dealer,Diesel,Automatic,22.69,1995,190.0,5,1600000,1
5262,Maruti Wagon R,Maruti,Wagon R,7,80000,Individual,Petrol,Manual,20.51,998,67.04,5,300000,0
5263,Hyundai Verna,Hyundai,Verna,8,66000,Dealer,Petrol,Automatic,15.74,1591,121.3,5,560000,0
5264,Maruti Alto,Maruti,Alto,13,92000,Dealer,Petrol,Manual,19.7,796,46.3,5,115000,0
5265,Maruti Wagon R,Maruti,Wagon R,5,56302,Dealer,CNG,Manual,26.6,998,58.16,5,280000,1
5266,Maruti Swift Dzire,Maruti,Swift Dzire,10,64000,Dealer,Diesel,Manual,19.3,1248,73.9,5,395000,1
5268,Maruti Swift Dzire,Maruti,Swift Dzire,2,10000,Individual,Diesel,Manual,28.4,1248,74.02,5,810000,1
5269,Hyundai Santro,Hyundai,Santro,2,4700,Individual,Petrol,Automatic,20.3,1086,68.0,5,550000,0
5270,Mahindra Scorpio,Mahindra,Scorpio,6,65859,Dealer,Diesel,Manual,15.4,2179,120.0,7,975000,2
5271,Volkswagen Polo,Volkswagen,Polo,3,36000,Dealer,Diesel,Manual,20.14,1498,88.0,5,790000,1
5272,Maruti Alto,Maruti,Alto,13,80000,Dealer,Petrol,Manual,19.7,796,46.3,5,135000,0
5273,Honda City,Honda,City,9,69000,Dealer,Petrol,Manual,16.8,1497,116.4,5,390000,0
5274,Maruti Swift,Maruti,Swift,5,84000,Dealer,Diesel,Manual,28.4,1248,74.0,5,600000,1
5275,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,5,35000,Individual,Diesel,Automatic,11.3,2987,254.8,7,4300000,2
