,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
4929,Hyundai Verna,Hyundai,Verna,9,76800,Dealer,Diesel,Manual,22.32,1582,126.3,5,450000,3
4930,Hyundai Grand,Hyundai,Grand,6,29751,Dealer,Petrol,Manual,18.9,1197,82.0,5,512000,1
4931,Maruti Wagon R,Maruti,Wagon R,2,40000,Individual,Petrol,Manual,21.79,998,67.05,5,450000,1
4932,Mini Cooper,Mini,Cooper,7,21800,Dealer,Petrol,Automatic,15.6,1598,120.7,5,2000000,1
4933,Hyundai Creta,Hyundai,Creta,4,48001,Dealer,Diesel,Manual,21.38,1396,88.7,5,1025000,0
4934,Maruti Swift,Maruti,Swift,4,55000,Individual,Diesel,Manual,25.2,1248,74.0,5,545000,0
4935,Ford Figo,Ford,Figo,11,68176,Dealer,Diesel,Manual,20.0,1399,68.05,5,275000,3
4936,Maruti S-Presso,Maruti,S-Presso,1,2000,Individual,Petrol,Manual,21.7,998,67.0,5,450000,1
4937,Nissan Kicks,Nissan,Kicks,2,40000,Individual,Diesel,Manual,19.39,1461,108.0,5,1200000,0
4938,Hyundai i20,Hyundai,i20,5,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,500000,3
4939,Ford Figo,Ford,Figo,11,51060,Dealer,Diesel,Manual,20.0,1399,68.0,5,280000,3
4940,Hyundai Creta,Hyundai,Creta,3,20000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000,0
4941,Renault Duster,Renault,Duster,6,159000,Individual,Diesel,Manual,19.01,1461,108.45,5,625000,0
4942,Maruti Ertiga,Maruti,Ertiga,2,32000,Dealer,Petrol,Automatic,18.69,1462,103.0,7,975000,1
4943,Maruti Wagon R,Maruti,Wagon R,5,10000,Individual,Petrol,Manual,20.51,998,67.04,5,400000,1
4944,Jeep Compass,Jeep,Compass,4,54000,Individual,Diesel,Manual,17.1,1956,170.0,5,1500000,2
4945,Hyundai Grand,Hyundai,Grand,6,110000,Individual,Diesel,Manual,24.0,1120,70.0,5,380000,0
4946,Hyundai Verna,Hyundai,Verna,3,37000,Dealer,Petrol,Manual,17.01,1591,121.3,5,990000,1
4947,Renault KWID,Renault,KWID,5,54701,Dealer,Petrol,Manual,23.01,999,67.0,5,260000,3
4948,Maruti Alto,Maruti,Alto,11,70000,Individual,Petrol,Manual,19.7,796,46.3,5,135000,3
4949,Mahindra XUV500,Mahindra,XUV500,9,87500,Individual,Diesel,Manual,15.1,2179,140.0,7,600000,2
4950,Maruti Swift Dzire,Maruti,Swift Dzire,3,70000,Individual,Diesel,Automatic,28.4,1248,74.02,5,800000,0
4951,Renault Duster,Renault,Duster,7,49000,Individual,Diesel,Manual,19.01,1461,108.45,5,550000,0
4952,Honda WR-V,Honda,WR-V,4,70000,Individual,Diesel,Manual,25.5,1498,98.6,5,760000,0
4953,Hyundai i20,Hyundai,i20,10,111000,Dealer,Diesel,Manual,23.0,1396,90.0,5,399000,3
4954,Hyundai i20,Hyundai,i20,12,11638,Dealer,Petrol,Manual,20.35,1197,81.86,5,300000,3
4955,Maruti Wagon R,Maruti,Wagon R,2,9605,Dealer,Petrol,Manual,20.52,1197,81.8,5,500000,1
4956,Renault KWID,Renault,KWID,5,58000,Dealer,Petrol,Manual,23.01,999,67.0,5,345000,3
4957,Mahindra KUV100,Mahindra,KUV100,3,22000,Individual,Petrol,Manual,18.15,1198,82.0,6,450000,0
4958,Mahindra Marazzo,Mahindra,Marazzo,1,20000,Individual,Diesel,Manual,17.3,1497,121.0,7,950000,0
4959,Hyundai Creta,Hyundai,Creta,3,70000,Individual,Diesel,Manual,22.1,1396,88.7,5,998000,0
4960,Maruti Baleno,Maruti,Baleno,1,30000,Individual,Petrol,Automatic,19.56,1197,81.8,5,890000,1
4961,Volkswagen Polo,Volkswagen,Polo,5,146000,Individual,Petrol,Manual,18.78,1198,74.0,5,350000,3
4962,Ford Figo,Ford,Figo,4,40000,Individual,Diesel,Manual,24.29,1498,99.0,5,580000,0
4963,Hyundai Grand,Hyundai,Grand,5,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,550000,1
4964,Toyota Yaris,Toyota,Yaris,3,30000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1300000,1
4965,Hyundai Verna,Hyundai,Verna,4,28000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1090000,1
4966,BMW 3,BMW,3,10,90000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,895000,2
4968,Ford Ecosport,Ford,Ecosport,6,27000,Dealer,Petrol,Automatic,15.63,1499,110.4,5,750000,1
4969,Honda Amaze,Honda,Amaze,6,40000,Individual,Petrol,Manual,18.0,1198,86.7,5,450000,3
4970,Maruti Swift Dzire,Maruti,Swift Dzire,11,60000,Individual,Diesel,Manual,19.3,1248,73.9,5,310000,3
4971,Hyundai i20,Hyundai,i20,6,27452,Dealer,Petrol,Manual,18.6,1197,81.83,5,540000,1
4973,Maruti Alto,Maruti,Alto,6,18604,Dealer,Petrol,Manual,22.74,796,47.3,5,310000,1
4974,Maruti Vitara,Maruti,Vitara,3,48000,Dealer,Diesel,Manual,24.3,1248,88.5,5,855000,0
4976,Maruti Swift,Maruti,Swift,6,87020,Dealer,Petrol,Manual,21.21,1197,81.8,5,550000,1
4977,Mahindra Scorpio,Mahindra,Scorpio,11,95000,Individual,Diesel,Automatic,11.79,2179,120.0,8,500000,2
4979,Maruti Alto,Maruti,Alto,9,32103,Dealer,Petrol,Manual,20.92,998,67.1,5,245000,3
4980,Hyundai i20,Hyundai,i20,11,72240,Individual,Petrol,Manual,17.0,1197,80.0,5,350000,3
4981,Hyundai i10,Hyundai,i10,10,66000,Dealer,Petrol,Manual,20.36,1197,78.9,5,285000,3
4982,Ford Aspire,Ford,Aspire,4,90000,Individual,Diesel,Manual,25.83,1498,99.0,5,530000,0
4983,Maruti Swift Dzire,Maruti,Swift Dzire,8,82000,Dealer,Diesel,Manual,19.3,1248,73.9,5,489000,3
4984,Renault Duster,Renault,Duster,5,123000,Individual,Diesel,Manual,19.64,1461,108.45,5,650000,0
4985,Hyundai i20,Hyundai,i20,7,75000,Dealer,Diesel,Manual,22.54,1396,88.73,5,499000,0
4986,Volkswagen Polo,Volkswagen,Polo,9,72000,Dealer,Petrol,Manual,16.47,1198,73.9,5,311000,3
4987,Hyundai i10,Hyundai,i10,11,50000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,350000,3
4989,Audi A4,Audi,A4,8,55500,Dealer,Diesel,Automatic,15.2,1968,140.8,5,1500000,2
4990,Toyota Innova,Toyota,Innova,5,100000,Individual,Diesel,Manual,13.68,2393,147.8,8,1600000,2
4991,Maruti Swift Dzire,Maruti,Swift Dzire,4,32000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,785000,0
4992,Maruti Swift Dzire,Maruti,Swift Dzire,3,18000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,750000,1
4993,Maruti Eeco,Maruti,Eeco,5,15000,Individual,Petrol,Manual,15.37,1196,73.0,7,350000,1
4994,Hyundai i20,Hyundai,i20,7,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,460000,3
4995,Hyundai i20,Hyundai,i20,2,11972,Dealer,Petrol,Manual,18.6,1197,81.83,5,635000,1
4996,Mahindra Scorpio,Mahindra,Scorpio,9,212000,Individual,Diesel,Automatic,11.79,2179,120.0,8,450000,2
4997,Maruti Swift Dzire,Maruti,Swift Dzire,4,56000,Dealer,Diesel,Manual,26.59,1248,74.0,5,651000,0
4998,Hyundai Grand,Hyundai,Grand,7,95094,Dealer,Diesel,Manual,24.0,1120,70.0,5,395000,0
4999,Maruti Swift,Maruti,Swift,11,74000,Dealer,Diesel,Manual,28.4,1248,74.0,5,340000,3
5000,Maruti Swift Dzire,Maruti,Swift Dzire,4,48300,Individual,Diesel,Manual,28.4,1248,74.02,5,350000,0
5002,Renault Duster,Renault,Duster,6,30000,Individual,Diesel,Manual,20.45,1461,83.8,5,800000,0
5003,Maruti Eeco,Maruti,Eeco,2,25000,Individual,Petrol,Manual,15.37,1196,73.0,5,370000,1
5004,Maruti Swift Dzire,Maruti,Swift Dzire,8,105000,Individual,Petrol,Manual,19.1,1197,85.8,5,400000,3
5005,Ford Figo,Ford,Figo,9,90000,Individual,Diesel,Manual,20.0,1399,68.0,5,280000,3
5006,Volkswagen Vento,Volkswagen,Vento,6,50000,Dealer,Diesel,Manual,22.27,1498,108.6,5,550000,0
5007,Maruti Swift Dzire,Maruti,Swift Dzire,8,56000,Individual,Diesel,Manual,19.3,1248,73.9,5,520000,0
5008,Maruti Swift Dzire,Maruti,Swift Dzire,5,110000,Individual,Diesel,Manual,26.59,1248,74.0,5,535000,0
5009,Maruti Swift,Maruti,Swift,6,50000,Individual,Petrol,Manual,20.4,1197,81.8,5,450000,3
5010,Maruti Alto,Maruti,Alto,5,25000,Dealer,Petrol,Automatic,23.95,998,67.05,5,415000,1
5011,Honda Jazz,Honda,Jazz,5,46858,Dealer,Petrol,Automatic,19.0,1199,88.7,5,725000,1
5012,Tata Safari,Tata,Safari,12,80000,Individual,Diesel,Manual,13.93,2179,138.0,7,265000,2
5013,Ford Ecosport,Ford,Ecosport,6,67300,Individual,Petrol,Manual,15.85,1499,110.4,5,600000,1
5014,Hyundai Grand,Hyundai,Grand,8,65000,Dealer,Diesel,Manual,24.0,1120,70.0,5,348000,3
5015,Maruti Swift Dzire,Maruti,Swift Dzire,3,48000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,765000,1
5016,Maruti Swift Dzire,Maruti,Swift Dzire,7,36658,Dealer,Diesel,Manual,23.4,1248,74.0,5,590000,0
5017,Honda City,Honda,City,5,14000,Individual,Petrol,Automatic,18.0,1497,117.3,5,850000,1
5018,Hyundai Verna,Hyundai,Verna,9,57400,Dealer,Diesel,Manual,16.8,1493,110.0,5,525000,3
5019,Maruti Swift,Maruti,Swift,5,90000,Individual,Petrol,Manual,20.4,1197,81.8,5,500000,3
5020,Maruti Alto,Maruti,Alto,2,32895,Dealer,Petrol,Manual,22.05,796,47.3,5,300000,1
5022,Maruti Swift,Maruti,Swift,7,16000,Individual,Diesel,Manual,25.2,1248,74.0,5,500000,0
5023,Maruti Swift Dzire,Maruti,Swift Dzire,11,35966,Dealer,Petrol,Manual,17.5,1298,85.8,5,260000,3
5024,Renault Duster,Renault,Duster,4,50000,Individual,Diesel,Manual,19.87,1461,83.8,5,750000,0
5025,Hyundai i20,Hyundai,i20,4,27240,Dealer,Petrol,Manual,17.19,1197,81.86,5,642000,1
5026,Maruti Alto,Maruti,Alto,7,45075,Dealer,Petrol,Manual,22.74,796,47.3,5,255000,3
5027,Renault KWID,Renault,KWID,3,7300,Individual,Petrol,Manual,25.17,799,53.3,5,330000,1
5028,Hyundai i20,Hyundai,i20,5,40000,Individual,Petrol,Manual,17.19,1197,81.86,5,500000,3
5030,Volkswagen Polo,Volkswagen,Polo,9,70000,Individual,Diesel,Manual,22.07,1199,73.9,5,425000,3
5031,Tata Safari,Tata,Safari,8,158000,Dealer,Diesel,Manual,14.0,2179,138.1,7,470000,2
5032,Mahindra XUV500,Mahindra,XUV500,5,80000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1050000,2
5033,Toyota Fortuner,Toyota,Fortuner,9,147550,Dealer,Diesel,Manual,13.0,2982,168.5,7,1400000,2
5034,Renault Duster,Renault,Duster,8,80000,Individual,Diesel,Manual,19.01,1461,108.45,5,550000,0
5036,Toyota Innova,Toyota,Innova,5,46000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1550000,2
5037,Maruti Alto,Maruti,Alto,5,15000,Individual,Petrol,Manual,22.74,796,47.3,5,295000,1
5038,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,12,107742,Dealer,Diesel,Automatic,11.0,2987,198.5,5,1175000,2
5039,Mahindra Scorpio,Mahindra,Scorpio,4,58446,Dealer,Diesel,Manual,15.4,2179,120.0,7,900000,2
5040,Honda City,Honda,City,7,68000,Dealer,Diesel,Manual,25.1,1498,98.6,5,645000,0
5041,Hyundai Verna,Hyundai,Verna,4,41000,Dealer,Diesel,Manual,23.9,1582,126.2,5,835000,0
5042,Datsun RediGO,Datsun,RediGO,3,20000,Individual,Petrol,Manual,22.7,799,53.64,5,425000,1
5044,Hyundai i10,Hyundai,i10,9,36834,Dealer,Petrol,Manual,20.36,1197,78.9,5,365000,3
5046,Hyundai i10,Hyundai,i10,11,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,225000,3
5047,Maruti Wagon R,Maruti,Wagon R,5,48000,Dealer,Petrol,Manual,18.9,998,67.1,5,425000,3
5048,Hyundai i20,Hyundai,i20,7,60000,Individual,Diesel,Manual,22.54,1396,88.73,5,450000,0
5049,Hyundai Creta,Hyundai,Creta,3,100000,Individual,Diesel,Manual,22.1,1396,88.7,5,890000,0
5050,Renault Duster,Renault,Duster,7,90000,Individual,Diesel,Manual,20.45,1461,83.8,5,450000,0
5051,Maruti Ciaz,Maruti,Ciaz,4,57000,Dealer,Diesel,Manual,28.09,1248,88.5,5,720000,0
5052,Maruti Swift,Maruti,Swift,7,70000,Individual,Petrol,Manual,18.6,1197,85.8,5,370000,3
5053,Hyundai Verna,Hyundai,Verna,7,100000,Individual,Diesel,Manual,24.8,1396,88.7,5,700000,0
5054,Maruti Baleno,Maruti,Baleno,4,110000,Individual,Petrol,Manual,21.4,1197,83.1,5,550000,1
5056,Isuzu D-Max,Isuzu,D-Max,3,120000,Individual,Diesel,Manual,12.4,2499,134.0,5,1200000,2
5057,Volkswagen Vento,Volkswagen,Vento,7,69264,Dealer,Diesel,Automatic,21.21,1498,103.2,5,480000,3
5059,Maruti Swift Dzire,Maruti,Swift Dzire,11,50000,Individual,Diesel,Manual,19.3,1248,73.9,5,300000,3
5060,Mahindra XUV500,Mahindra,XUV500,6,35000,Individual,Diesel,Manual,15.1,2179,140.0,7,1100000,2
5062,Maruti Wagon R,Maruti,Wagon R,12,85281,Dealer,Petrol,Manual,18.9,998,67.1,5,210000,3
5063,Honda Civic,Honda,Civic,2,13989,Dealer,Petrol,Automatic,16.5,1799,139.46,5,2150000,1
5064,Maruti Swift,Maruti,Swift,8,75486,Dealer,Diesel,Manual,28.4,1248,74.0,5,455000,0
5065,Ford Ecosport,Ford,Ecosport,4,39000,Dealer,Diesel,Manual,22.77,1498,98.59,5,835000,0
5066,Hyundai i20,Hyundai,i20,9,50000,Dealer,Petrol,Manual,17.0,1197,80.0,5,435000,3
5067,Honda City,Honda,City,6,62000,Dealer,Petrol,Manual,17.8,1497,117.3,5,650000,1
5068,Maruti Swift Dzire,Maruti,Swift Dzire,5,41000,Dealer,Petrol,Manual,20.85,1197,83.14,5,665000,1
5069,Mahindra Scorpio,Mahindra,Scorpio,11,102272,Dealer,Diesel,Manual,12.05,2179,120.0,8,520000,2
5070,Maruti Swift Dzire,Maruti,Swift Dzire,13,84903,Dealer,Diesel,Manual,19.3,1248,73.9,5,340000,3
5072,Maruti Alto,Maruti,Alto,5,62000,Dealer,Petrol,Manual,22.74,796,47.3,5,295000,3
5073,Maruti Swift Dzire,Maruti,Swift Dzire,6,190000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000,0
5074,Mahindra XUV500,Mahindra,XUV500,1,2200,Individual,Diesel,Manual,15.1,2179,152.87,7,1475000,2
5075,Hyundai Grand,Hyundai,Grand,1,14000,Individual,Petrol,Automatic,20.7,1197,81.86,5,690000,1
5076,Hyundai Verna,Hyundai,Verna,9,60002,Dealer,Diesel,Automatic,16.2,1493,110.0,5,550000,2
5077,Maruti Ertiga,Maruti,Ertiga,2,30000,Individual,Diesel,Manual,25.47,1248,88.5,7,1000000,0
5078,Maruti Ignis,Maruti,Ignis,0,5000,Individual,Petrol,Manual,20.89,1197,81.8,5,550000,1
5079,Hyundai Grand,Hyundai,Grand,5,21986,Dealer,Petrol,Manual,18.9,1197,82.0,5,560000,1
5080,Hyundai Grand,Hyundai,Grand,6,23787,Dealer,Petrol,Manual,18.9,1197,82.0,5,515000,1
5081,Hyundai i20,Hyundai,i20,5,46000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,1
5082,Honda City,Honda,City,5,129000,Dealer,Petrol,Manual,17.8,1497,117.3,5,725000,3
5083,BMW 5,BMW,5,9,90000,Dealer,Diesel,Automatic,16.73,2993,218.0,5,1650000,2
5084,Honda City,Honda,City,5,28000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,850000,1
5085,Maruti Swift Dzire,Maruti,Swift Dzire,9,100000,Individual,Diesel,Manual,19.3,1248,73.9,5,371000,3
5086,Volkswagen Polo,Volkswagen,Polo,5,69000,Dealer,Diesel,Manual,20.14,1498,88.7,5,695000,0
5087,Hyundai i10,Hyundai,i10,10,40000,Individual,Petrol,Manual,20.36,1197,78.9,5,350000,3
5089,Hyundai Santro,Hyundai,Santro,13,90000,Individual,Petrol,Manual,17.92,1086,62.1,5,160000,3
5090,Jaguar XF,Jaguar,XF,10,61000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1690000,2
5091,Maruti Swift,Maruti,Swift,14,106000,Dealer,Diesel,Manual,17.8,1248,75.0,5,299000,3
5092,Hyundai Verna,Hyundai,Verna,7,45354,Individual,Diesel,Manual,22.32,1582,126.32,5,600000,0
5093,Mahindra Thar,Mahindra,Thar,4,20000,Dealer,Diesel,Manual,16.55,2498,105.0,6,870000,2
5094,Honda City,Honda,City,6,78000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,895000,1
5095,Maruti Swift,Maruti,Swift,13,92000,Dealer,Diesel,Manual,17.8,1248,75.0,5,290000,3
5096,Renault KWID,Renault,KWID,3,30000,Individual,Petrol,Manual,25.17,799,53.3,5,350000,1
5097,Hyundai i10,Hyundai,i10,5,70038,Dealer,Petrol,Manual,19.81,1086,68.05,5,420000,3
5098,Toyota Innova,Toyota,Innova,5,125000,Dealer,Diesel,Manual,13.68,2393,147.51,8,1625000,2
5099,Hyundai i20,Hyundai,i20,4,57000,Dealer,Petrol,Manual,18.6,1197,81.86,5,690000,1
5101,Volkswagen Vento,Volkswagen,Vento,6,49728,Dealer,Diesel,Manual,20.34,1498,103.2,5,625000,0
5102,Maruti Alto,Maruti,Alto,3,30000,Individual,Petrol,Manual,23.95,998,67.05,5,350000,1
5103,Hyundai i10,Hyundai,i10,6,25000,Individual,Petrol,Manual,19.81,1086,68.05,5,385000,1
5104,Toyota Innova,Toyota,Innova,10,133000,Dealer,Diesel,Manual,12.99,2494,100.6,7,545000,2
5105,Maruti Wagon R,Maruti,Wagon R,7,50000,Individual,LPG,Manual,14.6,998,61.6,5,350000,0
5106,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,595000,1
5107,Honda Jazz,Honda,Jazz,3,32000,Dealer,Petrol,Automatic,19.0,1199,88.7,5,750000,1
5108,Honda City,Honda,City,6,75129,Dealer,Petrol,Manual,17.4,1497,117.3,5,640000,1
5109,Honda City,Honda,City,5,66000,Dealer,Diesel,Manual,26.0,1498,98.6,5,785000,0
5110,Hyundai i20,Hyundai,i20,5,27965,Dealer,Petrol,Manual,18.6,1197,81.83,5,625000,1
5111,Maruti Swift,Maruti,Swift,7,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,350000,0
5112,Ford Figo,Ford,Figo,4,53400,Dealer,Diesel,Manual,20.0,1399,68.0,5,550000,0
5113,Maruti Swift Dzire,Maruti,Swift Dzire,6,49162,Dealer,Petrol,Manual,22.0,1197,81.8,5,495000,3
5114,Maruti Swift Dzire,Maruti,Swift Dzire,8,200000,Individual,Diesel,Manual,23.4,1248,74.0,5,370000,0
5115,Maruti Ignis,Maruti,Ignis,2,8664,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,630000,1
5116,Datsun GO,Datsun,GO,3,30000,Individual,Petrol,Manual,19.83,1198,67.0,7,410000,1
5117,Maruti Swift,Maruti,Swift,5,110000,Dealer,Diesel,Manual,25.2,1248,74.0,5,650000,0
5118,Volkswagen Polo,Volkswagen,Polo,5,43000,Dealer,Petrol,Manual,16.47,1198,73.9,5,550000,1
5119,Maruti Baleno,Maruti,Baleno,2,5800,Dealer,Petrol,Manual,21.01,1197,81.8,5,685000,1
5120,Hyundai i20,Hyundai,i20,6,90000,Individual,Diesel,Manual,22.54,1396,88.73,5,625000,0
5121,Renault Duster,Renault,Duster,6,145953,Dealer,Diesel,Manual,20.45,1461,83.8,5,650000,0
5122,Renault KWID,Renault,KWID,1,1200,Individual,Petrol,Automatic,22.0,999,67.0,5,450000,1
5123,Mahindra Scorpio,Mahindra,Scorpio,6,120000,Individual,Diesel,Manual,15.4,1997,120.0,7,1020000,2
5124,Honda Amaze,Honda,Amaze,4,97000,Dealer,Diesel,Manual,25.8,1498,98.6,5,460000,0
5125,Maruti Swift,Maruti,Swift,9,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,425000,0
5126,Mahindra XUV500,Mahindra,XUV500,6,79304,Dealer,Diesel,Manual,16.0,2179,140.0,7,985000,2
5127,Maruti Swift Dzire,Maruti,Swift Dzire,6,53000,Dealer,Diesel,Manual,26.59,1248,74.0,5,645000,0
5128,Mahindra XUV500,Mahindra,XUV500,4,62000,Dealer,Diesel,Manual,16.0,1997,140.0,7,1375000,2
5129,Maruti Alto,Maruti,Alto,9,69254,Dealer,Petrol,Manual,20.92,998,67.1,5,230000,3
5131,Honda Jazz,Honda,Jazz,3,58001,Dealer,Petrol,Manual,16.0,1198,90.0,5,600000,1
5132,Hyundai Grand,Hyundai,Grand,4,40000,Individual,Petrol,Manual,17.0,1197,81.86,5,410000,3
5133,Datsun RediGO,Datsun,RediGO,4,40000,Individual,Petrol,Manual,22.5,999,67.0,5,260000,3
5134,Volkswagen Vento,Volkswagen,Vento,10,105000,Individual,Diesel,Manual,20.54,1598,103.6,5,395000,3
5135,Honda WR-V,Honda,WR-V,3,22000,Dealer,Petrol,Manual,17.5,1199,88.7,5,750000,1
5136,Maruti Swift,Maruti,Swift,8,70000,Dealer,Diesel,Manual,28.4,1248,74.0,5,490000,0
5137,Volkswagen Vento,Volkswagen,Vento,9,120000,Individual,Diesel,Manual,20.54,1598,103.6,5,300000,3
5139,Tata Tiago,Tata,Tiago,2,23296,Dealer,Diesel,Manual,27.28,1047,69.0,5,575000,0
5140,Hyundai Verna,Hyundai,Verna,4,10000,Dealer,Diesel,Manual,23.9,1582,126.32,5,1000000,0
5141,Volkswagen Vento,Volkswagen,Vento,7,102000,Dealer,Diesel,Manual,20.34,1498,103.2,5,550000,0
5142,Maruti Alto,Maruti,Alto,11,50000,Individual,Petrol,Manual,19.7,796,46.3,5,250000,3
5143,BMW 3,BMW,3,8,15000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1900000,2
5144,Hyundai Verna,Hyundai,Verna,10,8000,Dealer,Petrol,Manual,17.01,1591,121.3,5,550000,1
5145,Maruti Alto,Maruti,Alto,11,39290,Dealer,Petrol,Manual,23.95,998,67.05,5,240000,3
5146,Maruti Alto,Maruti,Alto,8,71239,Dealer,Petrol,Manual,22.74,796,47.3,5,260000,3
5147,Skoda Rapid,Skoda,Rapid,3,24000,Dealer,Diesel,Manual,21.13,1498,108.6,5,950000,1
5148,Maruti Ertiga,Maruti,Ertiga,6,55000,Dealer,Diesel,Manual,20.77,1248,88.76,7,735000,0
5149,Hyundai i20,Hyundai,i20,3,32000,Individual,Petrol,Manual,18.6,1197,81.83,5,650000,1
5150,Tata Safari,Tata,Safari,11,150000,Individual,Diesel,Manual,13.93,2179,138.0,7,350000,2
5151,Audi A4,Audi,A4,9,64705,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1350000,2
5152,Skoda Rapid,Skoda,Rapid,5,51930,Dealer,Diesel,Automatic,21.66,1498,103.52,5,795000,1
5153,Hyundai i10,Hyundai,i10,12,42000,Individual,Petrol,Manual,19.81,1086,68.05,5,180000,3
5154,Hyundai i10,Hyundai,i10,5,16500,Dealer,Petrol,Manual,19.81,1086,68.05,5,465000,1
5155,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,300000,1
5156,Hyundai i20,Hyundai,i20,7,100000,Individual,Diesel,Manual,22.54,1396,88.73,5,550000,0
5157,Audi A4,Audi,A4,11,70000,Dealer,Petrol,Automatic,10.8,1984,132.0,5,1200000,2
5158,Maruti Celerio,Maruti,Celerio,3,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,350000,1
5159,Maruti Alto,Maruti,Alto,4,80000,Individual,Petrol,Manual,23.95,998,67.05,5,300000,3
5161,Hyundai Grand,Hyundai,Grand,4,60000,Individual,Diesel,Manual,24.0,1186,73.97,5,650000,0
5162,Ford Figo,Ford,Figo,6,40000,Individual,Diesel,Manual,20.0,1399,68.05,5,450000,0
5163,Maruti Ignis,Maruti,Ignis,3,19000,Dealer,Petrol,Automatic,20.89,1197,81.8,5,625000,1
5164,Ford Figo,Ford,Figo,5,50000,Individual,Diesel,Manual,25.83,1498,99.0,5,450000,0
5165,Hyundai i10,Hyundai,i10,6,36977,Dealer,Petrol,Manual,20.36,1197,78.9,5,422000,3
5166,Maruti Vitara,Maruti,Vitara,5,52000,Individual,Diesel,Manual,24.3,1248,88.5,5,900000,0
5167,Honda City,Honda,City,7,80000,Individual,Diesel,Manual,26.0,1498,98.6,5,450000,0
5168,Hyundai Creta,Hyundai,Creta,5,45000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1170000,2
5169,Volkswagen Polo,Volkswagen,Polo,7,111056,Dealer,Diesel,Manual,20.14,1498,88.8,5,430000,3
5170,Hyundai i10,Hyundai,i10,11,54886,Dealer,Petrol,Manual,20.36,1197,78.9,5,250000,3
5171,Honda WR-V,Honda,WR-V,3,17000,Dealer,Petrol,Manual,17.5,1199,88.7,5,900000,1
5172,Hyundai Grand,Hyundai,Grand,4,49000,Dealer,Petrol,Manual,18.9,1197,82.0,5,510000,1
5173,Maruti Baleno,Maruti,Baleno,5,59434,Dealer,Petrol,Manual,21.01,1197,81.8,5,599000,1
5174,Maruti Swift,Maruti,Swift,4,56145,Dealer,Diesel,Manual,28.4,1248,74.0,5,659000,0
5175,Hyundai i20,Hyundai,i20,9,76950,Dealer,Diesel,Manual,21.9,1396,90.0,5,450000,3
5176,Maruti Swift,Maruti,Swift,9,110000,Individual,Diesel,Manual,22.9,1248,74.0,5,320000,0
5177,Maruti Wagon R,Maruti,Wagon R,10,35000,Individual,Petrol,Manual,18.9,998,67.1,5,315000,3
5178,Maruti Ciaz,Maruti,Ciaz,5,80000,Dealer,Diesel,Manual,28.09,1248,88.5,5,650000,0
5180,Hyundai Verna,Hyundai,Verna,8,79345,Dealer,Diesel,Manual,22.32,1582,126.32,5,550000,0
5181,Maruti Swift Dzire,Maruti,Swift Dzire,6,77482,Dealer,Diesel,Manual,26.59,1248,74.0,5,552000,0
5182,Maruti Alto,Maruti,Alto,16,50000,Individual,Petrol,Manual,19.7,796,46.3,5,70000,3
5183,Maruti Swift Dzire,Maruti,Swift Dzire,3,12400,Dealer,Petrol,Manual,21.21,1197,81.8,5,690000,1
5184,Maruti Alto,Maruti,Alto,3,10000,Individual,Petrol,Automatic,23.95,998,67.1,5,420000,1
5185,Volkswagen Polo,Volkswagen,Polo,2,18000,Dealer,Petrol,Manual,18.78,999,75.0,5,700000,1
5187,Hyundai i10,Hyundai,i10,9,65253,Dealer,Petrol,Manual,20.36,1197,78.9,5,380000,3
5188,Maruti Ciaz,Maruti,Ciaz,5,85000,Dealer,Diesel,Manual,26.21,1248,88.5,5,650000,0
5189,Honda City,Honda,City,7,65000,Dealer,Diesel,Manual,26.0,1498,98.6,5,550000,0
